DATE,ARRANCAPLUMAS,PUERTOSALGAR,PUERTOINMARCO,PUERTOBERRIO,BARRANCABERMEJA,PUERTOWILCHES,SANPABLO,GAMARRA,ELBANCO,MAGANGUEESPERANZA,PLATO,CALAMAR
20/07/2013,1.965511209,1.906,1.582120508,1.544617648,1.375781161,1.281147119,1.269075417,1.217109883,1.155688719,1.507852222,1.45877295,1.452744871
21/07/2013,1.006165359,0.979,1.843639221,2.01553756,2.6803326,2.356615456,2.537351373,2.369974271,2.069287898,3.036563611,2.964300003,2.960185426
22/07/2013,6.543630516,6.441,5.53557632,5.54886757,5.755427464,5.380384491,5.262705722,4.907772209,4.363568641,4.254199329,4.123678634,4.10056161
23/07/2013,0.596113688,0.573,0.494704067,0.509387593,0.673486397,1.22130315,1.205234172,1.143018639,1.03502262,1.032112477,1.006966813,1.005076166
24/07/2013,1.365074939,1.313,1.276530262,1.274277632,1.194321645,1.04029181,1.023080679,0.94744426,0.773339553,0.837498139,0.806603568,0.796032983
25/07/2013,3.629599643,3.502,3.139362058,3.171678606,3.535274223,3.758469845,3.752559897,3.624827024,3.031549345,4.154879569,4.027639259,4.00859125
26/07/2013,0.46650222,0.469,0.446602191,0.444883702,0.480717064,0.683202373,0.730860065,1.184370351,2.472138823,4.320412711,4.982300606,5.066687617
27/07/2013,0.401022659,0.393,0.351907801,0.370541207,0.682094957,0.927306917,0.930669381,0.943095565,1.22621531,1.251158779,1.222807579,1.211535364
28/07/2013,1.400139129,1.354,1.158802788,1.158099969,1.345374371,1.583717174,1.609296764,1.904711834,2.61564585,3.803554226,3.786494872,3.77119369
29/07/2013,0.976970334,0.941,0.814754076,0.82278333,0.953349289,1.324447152,1.370961525,1.641598897,2.693758956,4.120142263,4.718949707,4.759616362
30/07/2013,1.125695839,1.089,1.249469499,1.325828513,1.87281904,2.138385772,2.279127694,2.67888036,4.441089892,4.880436943,4.802657469,4.777088769
31/07/2013,0.957315992,0.977,2.480473937,2.804299821,5.088126778,5.428141498,5.847518005,6.188758235,6.207725174,8.064594952,7.865705018,7.784802714
01/08/2013,2.136781674,2.277,5.032257328,5.263908169,6.071747334,6.190440424,6.860260829,7.129483618,7.918741751,7.607055093,7.534977006,7.507112762
02/08/2013,2.032552788,1.988,3.021870459,3.110212073,3.217861274,2.934657742,2.999107379,2.912237584,2.502290504,2.884135098,2.984208942,2.992912094
03/08/2013,1.74444633,1.694,1.626096935,1.654762446,1.77357625,1.58737561,1.649262559,1.551940403,1.325190463,2.879868407,2.813313065,2.816703456
04/08/2013,1.904936416,1.848,1.836584043,1.870044733,2.181315783,2.268642005,2.31300563,2.324752072,1.926587045,2.466789561,2.386928825,2.37957909
05/08/2013,0.819574333,0.809,0.780035524,0.828539533,1.513176907,1.402863447,1.649256645,1.551378552,1.288635786,1.051682389,1.013295755,1.006754006
06/08/2013,3.248638748,3.864,6.101353541,6.131694058,5.752967622,5.071871463,5.058671341,5.131363867,4.397448432,4.366450403,4.329035374,4.307392717
07/08/2013,3.049402303,3.068,3.612324417,3.685580966,4.16139371,4.678337927,5.050734705,5.42040601,8.339276659,10.38448667,10.72522635,10.73719665
08/08/2013,3.97418807,4.556,7.272799604,7.445215145,7.99012122,7.993177096,8.204864134,9.047033895,12.34609698,11.83972532,12.07374552,12.17648742
09/08/2013,8.071809284,8.056,9.344549167,9.501272266,10.09292735,10.94747712,10.90111202,10.77562999,9.309925592,8.56133582,8.371905706,8.282354581
10/08/2013,8.060865991,8.032,9.610969463,9.945271786,11.96113242,13.59657816,14.21074682,15.83554524,18.04639739,19.94908976,19.74650089,19.63451608
11/08/2013,7.837710697,8.09,10.21688919,10.49699392,11.81914742,12.9214142,13.26326753,14.25867194,17.10200684,15.21277655,15.14325763,15.21883894
12/08/2013,9.236818529,9.891,12.25248546,12.32750831,11.94956684,10.72890441,10.64486464,10.84060336,10.01957523,10.90148146,10.52851178,10.43041114
13/08/2013,8.339624208,8.735,8.718246465,8.648468179,8.273688802,8.531376619,8.279830069,7.681013929,6.695372942,5.176674287,4.994267616,4.930347106
14/08/2013,3.789593909,3.658,3.039378895,2.984288843,2.677655051,2.417191735,2.378939608,2.210244759,1.828309975,2.172863923,2.131374069,2.129227209
15/08/2013,2.297577517,2.347,2.495980024,2.58059243,3.288217922,3.980826757,4.271974515,4.687830482,5.246325121,6.196930697,6.170162924,6.15034187
16/08/2013,1.516028657,1.654,2.002717891,2.026082996,2.139877352,2.429482347,2.416115958,2.286664339,2.25279024,3.232766006,3.148284573,3.138561402
17/08/2013,2.14225481,2.266,5.257493223,5.550032424,6.66495659,6.515417642,6.666728674,7.237277622,8.261238945,10.38313412,10.48490513,10.52874965
18/08/2013,1.502254605,1.571,2.657200215,2.985519695,5.74522713,5.861426942,6.521495763,6.305970495,5.915868206,6.935544964,6.88801055,6.967767727
19/08/2013,0.668333854,0.714,2.730037863,3.015967848,4.79598089,5.014176709,5.705710379,6.406433507,6.197758078,8.422859598,8.240339193,8.244908763
20/08/2013,0.786813031,0.799,1.765476023,2.003822137,3.794830473,4.599589452,4.845130076,5.338784201,5.998483545,7.341018114,7.15498251,7.093119906
21/08/2013,0.633271807,0.628,1.797090744,1.967307208,2.651008948,2.525801431,2.810247293,2.718165787,2.469179401,6.257782778,6.091190878,6.061985692
22/08/2013,0.759833189,0.746,1.51420623,1.636819991,2.415413391,2.232226635,2.410511632,2.386741494,2.162496089,2.321345717,2.24770016,2.230495098
23/08/2013,0.461068285,0.478,2.018543263,2.239630464,3.074295804,3.167140124,3.471672558,3.766029105,4.346271934,6.756146545,6.804248464,6.792169603
24/08/2013,1.627686082,1.619,1.888522652,1.905148409,1.949473867,1.918255077,1.97050422,2.058522859,1.934414123,2.165756232,2.152130785,2.161219229
25/08/2013,5.362986297,5.941,8.03372924,8.240484006,9.142717439,8.621805459,8.686477552,8.30236296,8.243371589,9.201105784,8.973105822,8.88964348
26/08/2013,1.48650669,1.462,2.308361388,2.452270642,3.140832632,3.351412499,3.60617317,4.006509684,7.718378195,10.22357739,10.82155468,10.85502429
27/08/2013,1.510332818,1.469,1.234648191,1.210852054,1.111342491,1.13933914,1.130417657,1.23617895,1.46218209,1.68515584,1.651528089,1.647102328
28/08/2013,2.764904048,2.681,3.81225112,4.04098145,4.911890615,5.253527669,5.47412963,5.538021759,5.601244523,6.832659728,6.754369029,6.728717709
29/08/2013,0.902906759,0.874,0.824278862,0.850272641,1.503314957,2.093216188,2.291196969,3.074480927,4.316870053,6.299910737,7.178529503,7.423238819
30/08/2013,0.395846812,0.384,0.344121139,0.357456467,0.662423928,1.255778105,1.294868897,1.435310468,1.399316449,1.894305409,1.839888446,1.834709671
31/08/2013,0.605428253,0.741,2.359003101,2.481658648,2.776255221,2.424356029,2.54184252,2.473566574,3.144918589,7.32866928,7.199418189,7.179813237
01/09/2013,0.26940443,0.341,1.734008962,1.863403647,2.369928538,2.67610649,2.77241489,2.955831684,4.26482117,3.927973513,3.960169755,4.002832472
02/09/2013,1.73031642,2.393,6.388628177,6.740039774,8.442406363,7.948400227,8.199240627,8.211911802,7.649821306,8.861401357,8.620705141,8.536469501
03/09/2013,2.285277665,2.353,2.95512515,3.066775157,3.748919842,4.534679174,4.66394563,5.522158629,10.36714727,10.01579917,10.7631154,10.80931677
04/09/2013,2.931097343,3.073,3.816229481,3.950143028,4.915607625,6.254692898,6.149847521,5.886419971,5.163586347,4.657887586,4.56379912,4.525510131
05/09/2013,2.25047638,2.84,6.637760014,6.927821743,7.476033798,6.826429321,6.99499433,7.018208468,6.430280072,8.441136514,8.223209828,8.140048011
06/09/2013,1.220015605,1.53,4.31562285,4.538668883,5.593978485,5.870240965,6.173897246,6.913401009,10.8944142,11.83663667,12.00648258,12.04107023
07/09/2013,2.75617569,2.767,2.549066024,2.535249156,2.642002529,2.746051303,2.833758143,3.369572814,2.985931748,2.454354046,2.438544083,2.413495886
08/09/2013,3.066828789,3.322,4.071957108,4.344882166,6.774553175,7.368041688,8.257801489,8.574899956,10.49760308,9.500466654,9.500004993,9.457324549
09/09/2013,5.125521246,5.675,8.974270027,9.174848156,9.441289647,8.315325219,8.474702222,8.059621072,6.930960512,7.78356723,7.608684107,7.60921528
10/09/2013,1.577378555,1.78,3.559224448,3.812020034,5.251134767,5.791440134,6.053238155,5.83080401,6.000792152,7.549296823,7.466097412,7.458570228
11/09/2013,0.752088032,0.868,2.601148001,2.748580076,3.428878075,3.181956286,3.35030505,3.743437092,4.83605318,5.568403685,5.872761589,5.888598547
12/09/2013,4.677600416,4.943,6.681618447,6.934735413,9.113073418,8.739365112,9.169535801,10.43398394,9.600496354,8.496201293,8.244211243,8.180373481
13/09/2013,3.175516793,3.126,3.27024744,3.232940462,2.921934876,2.798571693,2.720000598,2.582152448,3.031465513,2.744594813,2.721843763,2.724715912
14/09/2013,3.156499214,3.119,3.457768792,3.459567188,3.224777995,2.800238848,2.753202304,2.533098058,2.157199884,2.94803816,2.87565061,2.860834987
15/09/2013,2.713759093,2.644,2.519208863,2.587382855,3.295439567,3.800067298,3.947786691,3.699562534,3.660469599,5.821034492,5.769878394,5.740554369
16/09/2013,1.967147197,1.916,1.802350067,1.839008012,2.225643277,2.418812194,2.559903017,2.411971791,2.156707113,2.031394574,1.989072006,1.985227145
17/09/2013,7.360779059,7.437,6.761505631,6.755028695,7.083162592,6.101168311,6.481944485,7.10605539,7.638735639,9.287409508,9.543795797,9.620557476
18/09/2013,4.267273998,4.637,5.552715219,5.561006708,5.348601967,4.840071544,4.967076543,5.560530018,9.220239564,8.271122866,8.506874099,8.660177742
19/09/2013,3.063749441,2.962,2.593756113,2.560993347,2.394903754,2.163951097,2.126301887,2.021706377,1.713097093,1.740729205,1.708578353,1.725447105
20/09/2013,0.313702281,0.306,0.360343945,0.377090357,0.475306067,0.599274762,0.600011104,0.658462151,0.72684924,0.812426356,0.789575692,0.781808944
21/09/2013,0.183984004,0.18,0.249028932,0.252461659,0.302457953,0.484565664,0.534429596,0.707034965,0.982181068,2.111051047,2.059791344,2.034887952
22/09/2013,0.230580583,0.226,0.42110088,0.481372518,0.880785804,1.01311042,1.192549615,1.141313174,1.029139972,1.013178623,0.978732697,0.970206179
23/09/2013,1.572566881,1.561,2.296336056,2.553499081,4.478005564,4.342859803,4.67628885,4.571760338,4.438240733,5.605468452,5.477512558,5.440495735
24/09/2013,0.964000706,0.953,0.854845294,0.84890603,0.839296006,0.998924599,0.991087891,0.944814442,0.852313954,0.868543485,0.847012891,0.841121584
25/09/2013,1.273489125,1.447,3.075660082,3.335560828,4.966178343,5.519219224,5.823355433,5.79384126,5.722311859,5.45974709,5.941557627,5.945147347
26/09/2013,1.842161107,1.944,2.27449909,2.355006999,2.912031269,3.25796871,3.190854409,3.363588824,3.027058011,3.659451107,3.979989199,4.025559603
27/09/2013,5.423385313,6.557,12.89276416,13.4519746,16.22525159,14.88987316,15.93418446,16.41707413,15.8515548,15.68671722,15.58423773,15.5710504
28/09/2013,12.33736081,12.803,13.12681036,13.00955048,11.84725349,10.34970308,10.05144353,9.397445626,8.010529352,7.858075153,7.920091825,8.005379371
29/09/2013,5.056024078,5.386,7.792527409,8.051648163,9.729270986,9.285741498,9.768608816,10.21401059,12.08248062,13.74484967,13.90169273,13.97821741
30/09/2013,1.127195069,1.482,3.967812335,4.441566446,8.239475894,8.256412878,9.104687875,9.032503608,9.608617683,8.920104047,8.702308361,8.626223928
01/10/2013,4.95502064,4.778,4.519157056,4.487201968,4.33165979,4.40892218,4.35479453,4.06463347,3.967740688,3.09727479,3.071238673,3.102244788
02/10/2013,2.977337201,3.089,3.774533403,3.813544031,4.043589338,3.647739716,3.687186196,3.519859129,4.020649097,4.635772369,4.569409744,4.527831626
03/10/2013,5.094591139,5.086,7.579406171,7.899530239,9.081220351,9.149907366,9.731691839,10.27543572,13.64948218,13.96345021,14.34385121,14.44918767
04/10/2013,1.245140458,1.262,2.391049,2.527522231,3.388758592,3.965358242,3.949690917,3.873002582,4.457756263,4.626819442,5.176012692,5.280853426
05/10/2013,0.107540016,0.109,0.229693643,0.238344491,0.250685696,0.290646218,0.280816141,0.26475297,0.329983442,0.277743896,0.285775459,0.304815878
06/10/2013,0.15278209,0.15,0.14652248,0.172496436,0.393928548,0.3451802,0.392505798,0.371388883,0.385678451,0.880364601,0.857037493,0.854540321
07/10/2013,0.94523778,0.982,2.06587559,2.223133246,3.289282386,3.475364284,3.605965327,3.7914248,4.553033377,4.757939101,4.696104411,4.695346925
08/10/2013,0.319869119,0.334,0.821077755,0.86152356,0.996365187,0.890821716,0.946884737,0.925420863,0.931152511,2.600448891,2.546650781,2.521162739
09/10/2013,1.479752171,1.53,3.205648846,3.410039317,4.635739336,4.514230909,4.852304843,4.783891916,4.57086106,4.218946433,4.08539773,4.058030937
10/10/2013,2.915116746,3.415,6.863808676,7.307832029,9.998653322,9.077591397,9.630980883,9.207291149,8.850838358,10.31272402,10.42865257,10.43208014
11/10/2013,4.988383969,4.996,5.477251832,5.512784507,5.859968455,7.042208143,6.901535033,7.430706822,6.530925986,6.155722182,5.993075397,5.929408177
12/10/2013,11.36517702,11.808,14.76190967,14.98819423,15.669859,14.86087299,14.9531093,14.78695221,14.12245163,14.19418506,13.81795425,13.73630992
13/10/2013,6.452771286,6.912,9.821169974,10.03463096,10.38092249,9.570475984,9.596171341,9.664737884,8.469655677,9.856181714,9.627333146,9.548964259
14/10/2013,5.562132052,5.495,6.855476013,6.932262213,6.776959198,6.728616383,6.616204444,6.478189089,6.396150325,6.811329688,6.668803337,6.692309454
15/10/2013,4.343038873,4.6,8.706890601,9.24601102,12.91429963,12.76820989,13.30189235,13.80747123,12.48939702,12.34180302,12.22908281,12.19360322
16/10/2013,8.895488596,8.959,9.612101938,9.611424479,9.355651449,9.402656993,9.495143425,10.01859971,10.1101239,10.61158784,10.78506271,10.83814764
17/10/2013,0.667889141,0.807,0.993808824,1.011719759,1.075096458,1.213351912,1.260235209,1.233914199,1.354190792,1.666851453,1.639481626,1.67451973
18/10/2013,1.599208135,1.914,3.474009619,3.575671593,3.99648683,4.327545456,4.234339318,4.055709256,4.023323346,4.140006704,4.06509296,4.036639425
19/10/2013,0.646218635,0.697,2.717086527,2.86904901,3.21249908,3.066041571,3.206722814,3.18119479,3.027918912,3.138487949,3.1059636,3.088852012
20/10/2013,5.543417925,5.796,8.573637468,8.72983112,9.11307919,8.068696493,8.073664546,8.00434942,9.826492127,10.65224817,10.62614712,10.56081384
21/10/2013,11.49756827,11.957,13.82084092,13.79412203,12.99773661,11.72746906,11.80875137,11.73944813,16.22449339,16.53083959,17.219093,17.27417253
22/10/2013,5.794240505,5.702,5.358070657,5.332730618,5.322376121,5.765525897,5.800697161,5.585439667,5.356287821,4.842716594,4.854934885,4.826854976
23/10/2013,7.338946354,7.275,7.28824554,7.233385138,6.708301625,6.558806607,6.406002068,5.992416793,5.201513718,4.894122797,4.70912359,4.65588861
24/10/2013,3.479338707,3.503,3.517632987,3.557418068,3.786207041,3.197031258,3.263747399,3.019865654,2.548105246,3.911457293,3.791388765,3.764180383
25/10/2013,1.056483739,1.073,1.098858791,1.158465588,1.819628016,1.620114627,1.686848549,1.615351914,2.079796439,2.214862339,2.256146186,2.282540135
26/10/2013,1.410762144,1.6,2.094927807,2.247636954,3.656409412,3.375020902,3.691254054,3.793714185,4.745181127,4.114909321,4.117115023,4.164089454
27/10/2013,4.517123301,4.598,7.317342772,7.508475046,8.097750975,8.760234108,8.869278935,9.057626021,9.309513413,8.020269616,7.947354761,7.990737868
28/10/2013,3.9300561,3.896,4.073291984,4.080003574,4.210112757,4.606617767,4.65769586,5.039973402,5.619682914,6.059253193,5.884523005,5.81809459
29/10/2013,4.571128993,4.728,5.704162418,5.680176512,5.292723904,4.868583031,4.824093223,4.810672258,4.261874854,5.039492161,4.97974925,4.945853829
30/10/2013,13.37469247,13.498,12.38728143,12.27792761,12.02602351,11.04362668,10.9931865,11.07592819,11.15226701,13.21603013,13.04610485,12.96438598
31/10/2013,4.162191065,4.973,6.049815235,6.044505006,5.918673107,5.853596072,5.860704069,7.479111561,8.634504594,8.53148878,8.710975303,8.736501599
01/11/2013,2.748567058,2.965,3.827875424,3.891469965,4.150540376,3.467263355,3.506971984,3.323094699,3.791786268,3.925214325,4.106093717,4.14690146
02/11/2013,4.479904718,4.661,6.065579827,6.152038771,6.311576133,5.482469041,5.443824434,5.197683214,4.908419369,4.729152788,4.667228279,4.688252176
03/11/2013,13.59349292,13.414,12.5005108,12.30942646,10.81522103,9.245536655,9.03866161,8.690359549,7.658202661,8.717328296,8.476418899,8.432843244
04/11/2013,9.86839581,10.197,13.50631834,13.76782803,15.07315244,14.83528634,15.14723802,15.36426774,16.08855215,14.72244359,14.55653528,14.48496196
05/11/2013,5.020588094,5.049,6.008334579,6.041212633,6.275484496,6.696019072,6.695959144,6.595958293,7.126607486,6.200867331,6.179867747,6.223666253
06/11/2013,14.62700046,14.638,16.71897894,16.96030625,18.59908118,18.67471204,19.01454247,19.84209379,22.53300463,20.98145363,20.73225561,20.56126659
07/11/2013,7.856095654,7.85,9.456201625,9.53115295,9.820847257,9.133224758,9.38942766,9.082294022,8.891912265,7.991546364,7.832216417,7.838505461
08/11/2013,8.783586644,8.703,9.37856918,9.276137456,8.202226665,6.996505494,6.891853024,6.648154187,6.40564927,6.190267148,6.138299726,6.149236863
09/11/2013,12.00108109,11.804,11.40782335,11.37979104,11.50818808,10.68792158,10.74569474,10.55102544,9.65918824,8.877217267,8.680701273,8.635921433
10/11/2013,4.445927219,4.596,4.979159055,4.926329851,4.532859894,4.139331106,4.036492566,3.805531849,3.277995058,3.165157727,3.1160116,3.099046426
11/11/2013,2.910865035,2.894,3.385701767,3.402661764,3.18109129,2.896341893,2.842200957,2.623516214,2.307315835,2.683824706,2.605337361,2.575339823
12/11/2013,2.341247126,2.345,3.8012204,3.939473048,4.453458546,4.202051267,4.261459329,4.095167699,3.479485313,4.931744383,4.822137158,4.763263431
13/11/2013,4.15500834,4.079,4.964530509,5.204105401,7.321336163,6.223019867,6.580917296,6.141066073,5.239232846,5.614056192,5.4329914,5.39067902
14/11/2013,3.271648215,3.407,6.601493193,6.779597856,6.762799559,5.655475143,5.584821036,5.147918251,4.183176596,4.555723026,4.414487213,4.386339767
15/11/2013,0.58020571,0.6,1.242633932,1.299977796,1.472420677,1.694170591,1.656249366,1.520047406,1.220953367,1.232550133,1.201888664,1.191070884
16/11/2013,4.083579539,4.279,4.455052512,4.422863295,4.284671992,3.591610471,3.542701358,3.289579939,2.674919857,2.631326356,2.558502094,2.524970411
17/11/2013,9.640808147,9.527,8.229143385,8.094451738,7.505988676,6.778191225,6.722122877,6.60062806,5.45573817,5.513567161,5.388258696,5.320570242
18/11/2013,8.516459316,8.853,9.709555264,9.748785697,10.18135916,9.173579458,9.216301238,9.131944478,8.820434317,9.692097619,9.545986026,9.462050711
19/11/2013,6.924513804,6.9,7.392851072,7.45636785,7.784316432,7.238356636,7.346855226,7.019884621,6.141868266,5.683056571,5.486000696,5.437530588
20/11/2013,12.46701806,12.399,11.0310728,10.80427124,9.330650432,8.27796658,8.196391499,8.56234141,7.34660442,6.230744137,6.112314299,6.055573175
21/11/2013,9.61980033,9.704,9.125734582,9.069826423,9.046351954,8.328831142,8.393787066,8.070129658,7.092991684,7.183128621,6.971112652,6.895283511
22/11/2013,3.056724197,3.073,3.94555638,3.953645524,3.643633775,3.278938248,3.298065342,3.209399623,2.779988776,3.10937153,3.003809416,2.978555333
23/11/2013,7.520046937,7.697,8.793156831,8.788575608,8.405324801,7.997938939,7.942994742,7.835524018,6.885600686,7.964159847,7.752233973,7.680890342
24/11/2013,12.0639848,12.006,11.99168504,12.12382474,13.96041954,13.76794056,14.51993402,15.13940252,15.38615702,15.85437828,15.53215932,15.40970952
25/11/2013,6.042928137,6.299,6.727433971,6.746217249,6.727334711,6.07394953,6.228921446,5.846127242,5.280525533,7.813508506,7.613592266,7.529943955
26/11/2013,9.957980701,10.126,10.12350475,10.01145934,9.103487768,8.707109793,8.66767417,9.46537275,8.625955326,10.51819553,10.61754999,10.57468613
27/11/2013,7.331549574,7.615,7.668305094,7.635689199,7.640604983,7.094613056,7.084016074,7.531033188,7.406567882,8.196744203,8.091536065,8.017545568
28/11/2013,9.717941226,10.114,9.206333731,9.069355052,8.38673905,7.865132241,7.664891955,7.171828378,5.818241268,6.119584781,5.936923199,5.861404748
29/11/2013,11.3300908,12.058,13.53385232,13.4127575,11.82300379,10.79291728,10.47957203,9.850922506,7.916861058,7.382264537,7.111761962,7.019018624
30/11/2013,13.48990662,14.103,14.08388785,13.89035237,12.35270493,11.09693295,10.82495737,10.31928423,8.266459086,7.695651569,7.39013961,7.293008075
01/12/2013,19.07155073,19.219,20.52229315,20.33053385,18.15754269,15.47520835,15.12378679,13.93389775,11.19644275,10.6481823,10.30930415,10.18720614
02/12/2013,8.244042884,8.216,7.279840742,7.17304808,6.652721328,6.484038847,6.406776281,6.375631408,7.368793258,8.756185989,8.686829518,8.591967791
03/12/2013,8.637924795,9.304,9.83771893,9.800630989,9.561510489,8.900603181,8.883341053,8.89841305,8.109627529,7.108277603,7.794182081,7.779979245
04/12/2013,3.194155817,3.211,5.04494105,5.21076198,5.419113438,4.886862745,4.789707432,4.591394383,4.342496639,3.625170653,3.520110886,3.480796761
05/12/2013,5.284884642,5.58,6.392703883,6.375368114,6.058103979,5.713247677,5.560890832,5.262605531,4.285930653,4.005713534,3.945291733,3.894911181
06/12/2013,6.701156082,6.638,7.739630945,7.829290641,8.044144561,7.078185007,6.958097796,6.588239192,5.370410931,4.78554403,4.596827923,4.535098335
07/12/2013,12.33057131,12.027,11.02637947,11.04630926,11.41770102,10.95889672,10.84393437,10.66251182,8.968759839,9.216597649,9.380141661,9.2774861
08/12/2013,6.456832574,6.524,8.121053095,8.307507985,9.109613983,8.574775065,8.541472691,8.392056711,6.955274356,7.686844106,7.464996379,7.384047488
09/12/2013,2.668763233,2.596,2.741794558,2.741113372,2.516884966,2.072184066,2.049379855,1.892916517,1.543496674,2.092529271,2.036829741,2.022606051
10/12/2013,0.760586243,0.746,1.203738907,1.245589482,1.365863974,1.310233447,1.300017789,1.199947889,0.992452882,1.007238748,0.974436709,0.962634188
11/12/2013,1.586335071,1.53,1.363949132,1.356105872,1.309474105,1.253747943,1.214098156,1.129740956,0.914297082,0.66298908,0.637879091,0.631092108
12/12/2013,1.978914174,1.989,3.067122023,3.274746828,4.91755287,4.743423476,4.83008645,4.489262521,3.736171052,2.883148618,2.783324666,2.756244636
13/12/2013,2.587211315,2.562,2.234040143,2.209230202,2.122449421,1.972099081,1.935380184,1.791580353,1.654981625,2.304651675,2.436153293,2.440372936
14/12/2013,0.612365635,0.624,1.571152312,1.649544882,1.771930712,1.570297275,1.592031072,1.477029439,1.210241817,2.083661639,2.005986214,1.979716053
15/12/2013,2.183285698,2.297,3.868887743,3.957643931,4.233852046,3.594794059,3.712176876,3.459216516,2.976700427,2.907766683,2.814085034,2.78878341
16/12/2013,3.513496873,3.581,4.536732405,4.550141328,4.539246352,3.974192829,3.901119811,3.607665285,2.910814343,2.876882399,2.763429476,2.726309566
17/12/2013,10.46153834,10.52,10.81405673,10.91000701,12.25298306,11.18024144,11.12862023,10.55395832,8.556584905,7.886194654,7.625071394,7.547522961
18/12/2013,6.414812753,6.631,7.044612067,7.017466674,6.630707475,5.798397427,5.684897068,5.343202972,4.462400254,5.755303215,5.772668483,5.741956342
19/12/2013,6.23623497,6.36,6.072401963,5.946144934,5.055588508,4.130989015,4.005576655,3.730996509,3.026044654,3.10028845,2.984820844,2.947151468
20/12/2013,4.655477238,4.674,4.072624147,3.973067634,3.31818148,2.631112395,2.543709822,2.331784868,1.859583838,2.051948719,1.97003669,1.943559433
21/12/2013,8.995249307,8.837,7.389760365,7.197810869,6.001741895,4.770505761,4.603536874,4.216820388,3.357190606,3.495526943,3.356845865,3.313532955
22/12/2013,11.31187717,11.597,13.2712082,13.17178392,12.04899878,9.938335386,9.630360263,8.827253987,7.15355836,9.330485403,9.068981432,8.950080779
23/12/2013,11.30921382,11.291,11.56680525,11.51354453,10.66551804,9.585875168,9.344251404,8.729807689,7.002258676,7.304431457,7.025922455,6.931834564
24/12/2013,2.232926934,2.222,2.9708548,3.022096854,3.110537063,3.235911306,3.162513225,2.945131376,2.458071169,2.413890108,2.340366659,2.330117368
25/12/2013,4.013697969,3.909,3.437719801,3.373551415,2.951105822,2.686102016,2.597309637,2.389976584,2.166062757,1.605436404,1.591352966,1.578719312
26/12/2013,1.666782333,1.656,1.392893122,1.362368664,1.173041325,0.962282516,0.935084904,0.865881716,0.692215184,0.684886024,0.657535156,0.648697896
27/12/2013,0.314169289,0.308,0.344307552,0.344355677,0.318271743,0.285774736,0.275932248,0.255114481,0.203331931,0.159576094,0.153197405,0.151140032
28/12/2013,0.109379082,0.132,0.109719199,0.106584831,0.088100377,0.06993975,0.067517291,0.061847066,0.049235622,0.203450119,0.195317699,0.192692633
29/12/2013,1.02488786,1.07,1.599556391,1.616886007,1.545087178,1.247534115,1.255971994,1.159559798,0.956836474,1.217824403,1.169711668,1.153990765
30/12/2013,0.921337645,1.298,2.295968986,2.28832804,1.984235092,1.757562482,1.698024695,1.55577441,1.247918223,1.086665883,1.043228897,1.02920792
31/12/2013,3.360420275,3.576,4.01070364,3.969406345,3.564141181,3.053859679,2.99105355,2.759799062,2.23996036,2.428030131,2.331670609,2.300337061
01/01/2014,1.113559248,1.498,2.53480271,2.517989013,2.22052503,1.815763094,1.780624565,1.638749346,1.320470181,1.880597656,1.805504386,1.78123844
02/01/2014,2.104502116,2.354,4.103054344,4.112099571,3.676508226,3.021756917,2.948310988,2.716880443,2.172251609,2.348069858,2.254894743,2.224850949
03/01/2014,1.702712826,1.682,2.245244805,2.257398069,2.117050402,1.883262837,1.841408196,1.722904871,1.380210361,1.181153544,1.13750542,1.122845762
04/01/2014,1.100081355,1.103,1.256635402,1.264631915,1.315572563,1.255661383,1.220734429,1.136022994,0.926316499,0.91021574,0.874265956,0.862659942
05/01/2014,3.529955878,4.367,7.492912468,7.6762331,7.834696992,6.751085874,6.662147861,6.164745123,5.186155794,5.726581679,5.50815431,5.435184957
06/01/2014,16.59512417,16.607,14.97096751,14.67348006,12.75617982,11.04027385,10.75432621,10.47916136,11.17338937,11.94736796,12.15823443,12.06763083
07/01/2014,12.02357757,12.265,11.47260253,11.32564732,10.44009013,9.095894141,8.954304162,8.719203227,7.465933261,7.227882338,7.051011619,6.972085237
08/01/2014,12.04141037,11.93,10.23794352,9.999177877,8.6615984,7.134478737,6.916883971,6.3700194,5.090793906,4.843115947,4.649749398,4.58725721
09/01/2014,8.53578685,8.829,8.407800993,8.248278779,7.093497657,5.778226346,5.58695263,5.122073724,4.078462296,4.451797814,4.276438007,4.22061174
10/01/2014,3.815836561,3.793,4.322891691,4.300126031,3.946878432,3.219896271,3.120285886,2.859274679,2.278794484,3.180439641,3.053353537,3.012316522
11/01/2014,3.988872407,4.041,3.892565779,3.816343409,3.326779346,2.776598763,2.682589252,2.457353208,1.956571959,2.049466389,1.967544096,1.94110034
12/01/2014,1.200666237,1.194,1.152460682,1.134118108,1.015820376,0.842288871,0.81423324,0.762945557,0.61039597,0.752122729,0.722058342,0.712353891
13/01/2014,0.064968007,0.083,0.218574397,0.219122616,0.194843703,0.156974493,0.152256863,0.14571449,0.116848319,0.199488827,0.196794419,0.197546405
14/01/2014,0.108079672,0.234,1.092486224,1.10457561,1.036342681,1.093452736,1.06053378,0.973201447,0.775566604,0.657858524,0.631562201,0.623074016
15/01/2014,1.692456942,1.833,2.428047929,2.425977208,2.230387424,2.102937756,2.036128581,1.906387127,1.521081133,1.248909014,1.204430207,1.191752044
